"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"7969","Texas","Texas",0,0,"2018/01",762,"01","2018","Texas","Texas",6669117,0,0
"7970","Texas","Texas",0,0,"2018/02",577,"02","2018","Texas","Texas",6669117,0,0
"7971","Texas","Texas",0,0,"2018/03",615,"03","2018","Texas","Texas",6669117,0,0
"7972","Texas","Texas",0,0,"2018/04",526,"04","2018","Texas","Texas",6669117,0,0
"7973","Texas","Texas",0,0,"2018/05",569,"05","2018","Texas","Texas",6669117,0,0
"7974","Texas","Texas",0,0,"2018/06",585,"06","2018","Texas","Texas",6669117,0,0
"7975","Texas","Texas",0,0,"2018/07",542,"07","2018","Texas","Texas",6669117,0,0
"7976","Texas","Texas",0,0,"2018/08",539,"08","2018","Texas","Texas",6669117,0,0
"7977","Texas","Texas",0,0,"2018/09",531,"09","2018","Texas","Texas",6669117,0,0
"7978","Texas","Texas",0,0,"2018/10",578,"10","2018","Texas","Texas",6669117,0,0
"7979","Texas","Texas",0,0,"2018/11",583,"11","2018","Texas","Texas",6669117,0,0
"7980","Texas","Texas",0,0,"2018/12",613,"12","2018","Texas","Texas",6669117,0,0
"7981","Texas","Texas",0,0,"2019/01",633,"01","2019","Texas","Texas",6753797,0,0
"7982","Texas","Texas",0,0,"2019/02",584,"02","2019","Texas","Texas",6753797,0,0
"7983","Texas","Texas",0,0,"2019/03",593,"03","2019","Texas","Texas",6753797,0,0
"7984","Texas","Texas",0,0,"2019/04",548,"04","2019","Texas","Texas",6753797,0,0
"7985","Texas","Texas",0,0,"2019/05",538,"05","2019","Texas","Texas",6753797,0,0
"7986","Texas","Texas",0,0,"2019/06",566,"06","2019","Texas","Texas",6753797,0,0
"7987","Texas","Texas",0,0,"2019/07",550,"07","2019","Texas","Texas",6753797,0,0
"7988","Texas","Texas",0,0,"2019/08",574,"08","2019","Texas","Texas",6753797,0,0
"7989","Texas","Texas",0,0,"2019/09",509,"09","2019","Texas","Texas",6753797,0,0
"7990","Texas","Texas",0,0,"2019/10",573,"10","2019","Texas","Texas",6753797,0,0
"7991","Texas","Texas",0,0,"2019/11",622,"11","2019","Texas","Texas",6753797,0,0
"7992","Texas","Texas",0,0,"2019/12",632,"12","2019","Texas","Texas",6753797,0,0
"7993","Texas","Texas",0,0,"2020/01",647,"01","2020","Texas","Texas",6795324,0,0
"7994","Texas","Texas",0,0,"2020/02",565,"02","2020","Texas","Texas",6795324,0,0
"7995","Texas","Texas",0,0,"2020/03",591,"03","2020","Texas","Texas",6795324,21,1097
"7996","Texas","Texas",0,0,"2020/04",575,"04","2020","Texas","Texas",6795324,347,10059
"7997","Texas","Texas",0,0,"2020/05",594,"05","2020","Texas","Texas",6795324,672,22820
"7998","Texas","Texas",0,0,"2020/06",657,"06","2020","Texas","Texas",6795324,915,57447
"7999","Texas","Texas",0,0,"2020/07",648,"07","2020","Texas","Texas",6795324,2473,155012
"8000","Texas","Texas",0,0,"2020/08",643,"08","2020","Texas","Texas",6795324,4563,226837
"8001","Texas","Texas",0,0,"2020/09",554,"09","2020","Texas","Texas",6795324,5865,280028
"8002","Texas","Texas",0,0,"2020/10",630,"10","2020","Texas","Texas",6795324,7118,343028
"8003","Texas","Texas",0,0,"2020/11",586,"11","2020","Texas","Texas",6795324,8995,463590
"8004","Texas","Texas",0,0,"2020/12",719,"12","2020","Texas","Texas",6795324,12402,701298
"8005","Texas","Texas",0,0,"2021/01",700,"01","2021","Texas","Texas",6918596,16938,927604
"8006","Texas","Texas",0,0,"2021/02",696,"02","2021","Texas","Texas",6918596,19903,1041214
"8007","Texas","Texas",4776918,2218149,"2021/03",676,"03","2021","Texas","Texas",6918596,21648,1089354
"8008","Texas","Texas",8053552,5300060,"2021/04",658,"04","2021","Texas","Texas",6918596,22326,1125391
"8009","Texas","Texas",9321258,7329864,"2021/05",568,"05","2021","Texas","Texas",6918596,22790,1148951
"8010","Texas","Texas",10099321,8545938,"2021/06",579,"06","2021","Texas","Texas",6918596,23183,1173234
"8011","Texas","Texas",10814269,9063413,"2021/07",639,"07","2021","Texas","Texas",6918596,23583,1233078
"8012","Texas","Texas",11956195,9785063,"2021/08",735,"08","2021","Texas","Texas",6918596,25456,1434490
"8013","Texas","Texas",12527820,10709114,"2021/09",681,"09","2021","Texas","Texas",6918596,29901,1653931
"8014","Texas","Texas",4257534,3695744,"2021/10",629,"10","2021","Texas","Texas",6918596,32987,1729457
"8015","Texas","Texas",4376751,3796803,"2021/11",614,"11","2021","Texas","Texas",6918596,34286,1768294
"8016","Texas","Texas",4528103,3901078,"2021/12",648,"12","2021","Texas","Texas",6918596,35250,1855561
"8017","Arizona","Arizona",0,0,"2018/01",280,"01","2018","Arizona","Arizona",4264252,0,0
"8018","Arizona","Arizona",0,0,"2018/02",264,"02","2018","Arizona","Arizona",4264252,0,0
"8019","Arizona","Arizona",0,0,"2018/03",263,"03","2018","Arizona","Arizona",4264252,0,0
"8020","Arizona","Arizona",0,0,"2018/04",231,"04","2018","Arizona","Arizona",4264252,0,0
"8021","Arizona","Arizona",0,0,"2018/05",265,"05","2018","Arizona","Arizona",4264252,0,0
"8022","Arizona","Arizona",0,0,"2018/06",238,"06","2018","Arizona","Arizona",4264252,0,0
"8023","Arizona","Arizona",0,0,"2018/07",244,"07","2018","Arizona","Arizona",4264252,0,0
"8024","Arizona","Arizona",0,0,"2018/08",259,"08","2018","Arizona","Arizona",4264252,0,0
"8025","Arizona","Arizona",0,0,"2018/09",247,"09","2018","Arizona","Arizona",4264252,0,0
"8026","Arizona","Arizona",0,0,"2018/10",241,"10","2018","Arizona","Arizona",4264252,0,0
"8027","Arizona","Arizona",0,0,"2018/11",240,"11","2018","Arizona","Arizona",4264252,0,0
"8028","Arizona","Arizona",0,0,"2018/12",253,"12","2018","Arizona","Arizona",4264252,0,0
"8029","Arizona","Arizona",0,0,"2019/01",279,"01","2019","Arizona","Arizona",4329848,0,0
"8030","Arizona","Arizona",0,0,"2019/02",239,"02","2019","Arizona","Arizona",4329848,0,0
"8031","Arizona","Arizona",0,0,"2019/03",261,"03","2019","Arizona","Arizona",4329848,0,0
"8032","Arizona","Arizona",0,0,"2019/04",248,"04","2019","Arizona","Arizona",4329848,0,0
"8033","Arizona","Arizona",0,0,"2019/05",282,"05","2019","Arizona","Arizona",4329848,0,0
"8034","Arizona","Arizona",0,0,"2019/06",249,"06","2019","Arizona","Arizona",4329848,0,0
"8035","Arizona","Arizona",0,0,"2019/07",242,"07","2019","Arizona","Arizona",4329848,0,0
"8036","Arizona","Arizona",0,0,"2019/08",256,"08","2019","Arizona","Arizona",4329848,0,0
"8037","Arizona","Arizona",0,0,"2019/09",232,"09","2019","Arizona","Arizona",4329848,0,0
"8038","Arizona","Arizona",0,0,"2019/10",270,"10","2019","Arizona","Arizona",4329848,0,0
"8039","Arizona","Arizona",0,0,"2019/11",257,"11","2019","Arizona","Arizona",4329848,0,0
"8040","Arizona","Arizona",0,0,"2019/12",308,"12","2019","Arizona","Arizona",4329848,0,0
"8041","Arizona","Arizona",0,0,"2020/01",296,"01","2020","Arizona","Arizona",4271045,0,1
"8042","Arizona","Arizona",0,0,"2020/02",278,"02","2020","Arizona","Arizona",4271045,0,1
"8043","Arizona","Arizona",0,0,"2020/03",287,"03","2020","Arizona","Arizona",4271045,24,1298
"8044","Arizona","Arizona",0,0,"2020/04",294,"04","2020","Arizona","Arizona",4271045,320,7648
"8045","Arizona","Arizona",0,0,"2020/05",283,"05","2020","Arizona","Arizona",4271045,906,19936
"8046","Arizona","Arizona",0,0,"2020/06",311,"06","2020","Arizona","Arizona",4271045,1645,79399
"8047","Arizona","Arizona",0,0,"2020/07",357,"07","2020","Arizona","Arizona",4271045,3695,174108
"8048","Arizona","Arizona",0,0,"2020/08",277,"08","2020","Arizona","Arizona",4271045,5031,201866
"8049","Arizona","Arizona",0,0,"2020/09",308,"09","2020","Arizona","Arizona",4271045,5654,218511
"8050","Arizona","Arizona",0,0,"2020/10",306,"10","2020","Arizona","Arizona",4271045,5979,245962
"8051","Arizona","Arizona",0,0,"2020/11",272,"11","2020","Arizona","Arizona",4271045,6640,327046
"8052","Arizona","Arizona",0,0,"2020/12",323,"12","2020","Arizona","Arizona",4271045,8879,523829
"8053","Arizona","Arizona",0,0,"2021/01",328,"01","2021","Arizona","Arizona",4329282,13120,758576
"8054","Arizona","Arizona",0,0,"2021/02",283,"02","2021","Arizona","Arizona",4329282,15980,817232
"8055","Arizona","Arizona",1207482,598681,"2021/03",316,"03","2021","Arizona","Arizona",4329282,16967,841811
"8056","Arizona","Arizona",1883795,1250151,"2021/04",273,"04","2021","Arizona","Arizona",4329282,17324,862497
"8057","Arizona","Arizona",2179113,1680383,"2021/05",289,"05","2021","Arizona","Arizona",4329282,17628,881450
"8058","Arizona","Arizona",2339258,1880695,"2021/06",306,"06","2021","Arizona","Arizona",4329282,17936,894875
"8059","Arizona","Arizona",2517728,2155380,"2021/07",310,"07","2021","Arizona","Arizona",4329282,18246,927235
"8060","Arizona","Arizona",2709056,2288340,"2021/08",323,"08","2021","Arizona","Arizona",4329282,18786,1011923
"8061","Arizona","Arizona",2849995,2453576,"2021/09",283,"09","2021","Arizona","Arizona",4329282,19984,1093583
"8062","Arizona","Arizona",2950453,2554062,"2021/10",290,"10","2021","Arizona","Arizona",4329282,21154,1168900
"8063","Arizona","Arizona",3049179,2631487,"2021/11",273,"11","2021","Arizona","Arizona",4329282,22307,1269780
"8064","Arizona","Arizona",3164744,2708557,"2021/12",315,"12","2021","Arizona","Arizona",4329282,24229,1381488
"8065","Colorado","Colorado",0,0,"2018/01",175,"01","2018","Colorado","Colorado",3620231,0,0
"8066","Colorado","Colorado",0,0,"2018/02",187,"02","2018","Colorado","Colorado",3620231,0,0
"8067","Colorado","Colorado",0,0,"2018/03",164,"03","2018","Colorado","Colorado",3620231,0,0
"8068","Colorado","Colorado",0,0,"2018/04",165,"04","2018","Colorado","Colorado",3620231,0,0
"8069","Colorado","Colorado",0,0,"2018/05",131,"05","2018","Colorado","Colorado",3620231,0,0
"8070","Colorado","Colorado",0,0,"2018/06",151,"06","2018","Colorado","Colorado",3620231,0,0
"8071","Colorado","Colorado",0,0,"2018/07",133,"07","2018","Colorado","Colorado",3620231,0,0
"8072","Colorado","Colorado",0,0,"2018/08",154,"08","2018","Colorado","Colorado",3620231,0,0
"8073","Colorado","Colorado",0,0,"2018/09",169,"09","2018","Colorado","Colorado",3620231,0,0
"8074","Colorado","Colorado",0,0,"2018/10",158,"10","2018","Colorado","Colorado",3620231,0,0
"8075","Colorado","Colorado",0,0,"2018/11",152,"11","2018","Colorado","Colorado",3620231,0,0
"8076","Colorado","Colorado",0,0,"2018/12",183,"12","2018","Colorado","Colorado",3620231,0,0
"8077","Colorado","Colorado",0,0,"2019/01",192,"01","2019","Colorado","Colorado",3656805,0,0
"8078","Colorado","Colorado",0,0,"2019/02",165,"02","2019","Colorado","Colorado",3656805,0,0
"8079","Colorado","Colorado",0,0,"2019/03",168,"03","2019","Colorado","Colorado",3656805,0,0
"8080","Colorado","Colorado",0,0,"2019/04",153,"04","2019","Colorado","Colorado",3656805,0,0
"8081","Colorado","Colorado",0,0,"2019/05",172,"05","2019","Colorado","Colorado",3656805,0,0
"8082","Colorado","Colorado",0,0,"2019/06",141,"06","2019","Colorado","Colorado",3656805,0,0
"8083","Colorado","Colorado",0,0,"2019/07",169,"07","2019","Colorado","Colorado",3656805,0,0
"8084","Colorado","Colorado",0,0,"2019/08",184,"08","2019","Colorado","Colorado",3656805,0,0
"8085","Colorado","Colorado",0,0,"2019/09",159,"09","2019","Colorado","Colorado",3656805,0,0
"8086","Colorado","Colorado",0,0,"2019/10",150,"10","2019","Colorado","Colorado",3656805,0,0
"8087","Colorado","Colorado",0,0,"2019/11",169,"11","2019","Colorado","Colorado",3656805,0,0
"8088","Colorado","Colorado",0,0,"2019/12",193,"12","2019","Colorado","Colorado",3656805,0,0
"8089","Colorado","Colorado",0,0,"2020/01",182,"01","2020","Colorado","Colorado",3673374,0,0
"8090","Colorado","Colorado",0,0,"2020/02",173,"02","2020","Colorado","Colorado",3673374,0,0
"8091","Colorado","Colorado",0,0,"2020/03",186,"03","2020","Colorado","Colorado",3673374,69,2990
"8092","Colorado","Colorado",0,0,"2020/04",194,"04","2020","Colorado","Colorado",3673374,775,15207
"8093","Colorado","Colorado",0,0,"2020/05",199,"05","2020","Colorado","Colorado",3673374,1445,26364
"8094","Colorado","Colorado",0,0,"2020/06",199,"06","2020","Colorado","Colorado",3673374,1690,32698
"8095","Colorado","Colorado",0,0,"2020/07",181,"07","2020","Colorado","Colorado",3673374,1841,46948
"8096","Colorado","Colorado",0,0,"2020/08",191,"08","2020","Colorado","Colorado",3673374,1952,57797
"8097","Colorado","Colorado",0,0,"2020/09",183,"09","2020","Colorado","Colorado",3673374,2061,71090
"8098","Colorado","Colorado",0,0,"2020/10",175,"10","2020","Colorado","Colorado",3673374,2309,107844
"8099","Colorado","Colorado",0,0,"2020/11",175,"11","2020","Colorado","Colorado",3673374,3060,234502
"8100","Colorado","Colorado",0,0,"2020/12",188,"12","2020","Colorado","Colorado",3673374,4879,335579
"8101","Colorado","Colorado",0,0,"2021/01",186,"01","2021","Colorado","Colorado",3688960,5711,397138
"8102","Colorado","Colorado",0,0,"2021/02",140,"02","2021","Colorado","Colorado",3688960,6045,430970
"8103","Colorado","Colorado",1060349,484097,"2021/03",197,"03","2021","Colorado","Colorado",3688960,6175,464782
"8104","Colorado","Colorado",1928940,1233716,"2021/04",189,"04","2021","Colorado","Colorado",3688960,6432,513752
"8105","Colorado","Colorado",2250976,1905907,"2021/05",176,"05","2021","Colorado","Colorado",3688960,6723,546168
"8106","Colorado","Colorado",2397859,2156760,"2021/06",183,"06","2021","Colorado","Colorado",3688960,6947,560927
"8107","Colorado","Colorado",2494817,2263458,"2021/07",155,"07","2021","Colorado","Colorado",3688960,7097,578499
"8108","Colorado","Colorado",2628579,2366240,"2021/08",175,"08","2021","Colorado","Colorado",3688960,7319,619083
"8109","Colorado","Colorado",2731003,2473777,"2021/09",183,"09","2021","Colorado","Colorado",3688960,7731,674847
"8110","Colorado","Colorado",2820351,2568115,"2021/10",191,"10","2021","Colorado","Colorado",3688960,8376,745569
"8111","Colorado","Colorado",2911506,2631802,"2021/11",180,"11","2021","Colorado","Colorado",3688960,9383,834363
"8112","Colorado","Colorado",3021131,2691940,"2021/12",191,"12","2021","Colorado","Colorado",3688960,10480,933257
"8113","Idaho","Idaho",0,0,"2018/01",58,"01","2018","Idaho","Idaho",1028533,0,0
"8114","Idaho","Idaho",0,0,"2018/02",64,"02","2018","Idaho","Idaho",1028533,0,0
"8115","Idaho","Idaho",0,0,"2018/03",59,"03","2018","Idaho","Idaho",1028533,0,0
"8116","Idaho","Idaho",0,0,"2018/04",53,"04","2018","Idaho","Idaho",1028533,0,0
"8117","Idaho","Idaho",0,0,"2018/05",61,"05","2018","Idaho","Idaho",1028533,0,0
"8118","Idaho","Idaho",0,0,"2018/06",61,"06","2018","Idaho","Idaho",1028533,0,0
"8119","Idaho","Idaho",0,0,"2018/07",55,"07","2018","Idaho","Idaho",1028533,0,0
"8120","Idaho","Idaho",0,0,"2018/08",61,"08","2018","Idaho","Idaho",1028533,0,0
"8121","Idaho","Idaho",0,0,"2018/09",52,"09","2018","Idaho","Idaho",1028533,0,0
"8122","Idaho","Idaho",0,0,"2018/10",55,"10","2018","Idaho","Idaho",1028533,0,0
"8123","Idaho","Idaho",0,0,"2018/11",64,"11","2018","Idaho","Idaho",1028533,0,0
"8124","Idaho","Idaho",0,0,"2018/12",56,"12","2018","Idaho","Idaho",1028533,0,0
"8125","Idaho","Idaho",0,0,"2019/01",53,"01","2019","Idaho","Idaho",1048194,0,0
"8126","Idaho","Idaho",0,0,"2019/02",54,"02","2019","Idaho","Idaho",1048194,0,0
"8127","Idaho","Idaho",0,0,"2019/03",44,"03","2019","Idaho","Idaho",1048194,0,0
"8128","Idaho","Idaho",0,0,"2019/04",56,"04","2019","Idaho","Idaho",1048194,0,0
"8129","Idaho","Idaho",0,0,"2019/05",58,"05","2019","Idaho","Idaho",1048194,0,0
"8130","Idaho","Idaho",0,0,"2019/06",50,"06","2019","Idaho","Idaho",1048194,0,0
"8131","Idaho","Idaho",0,0,"2019/07",49,"07","2019","Idaho","Idaho",1048194,0,0
"8132","Idaho","Idaho",0,0,"2019/08",62,"08","2019","Idaho","Idaho",1048194,0,0
"8133","Idaho","Idaho",0,0,"2019/09",53,"09","2019","Idaho","Idaho",1048194,0,0
"8134","Idaho","Idaho",0,0,"2019/10",52,"10","2019","Idaho","Idaho",1048194,0,0
"8135","Idaho","Idaho",0,0,"2019/11",44,"11","2019","Idaho","Idaho",1048194,0,0
"8136","Idaho","Idaho",0,0,"2019/12",58,"12","2019","Idaho","Idaho",1048194,0,0
"8137","Idaho","Idaho",0,0,"2020/01",59,"01","2020","Idaho","Idaho",1084187,0,0
"8138","Idaho","Idaho",0,0,"2020/02",68,"02","2020","Idaho","Idaho",1084187,0,0
"8139","Idaho","Idaho",0,0,"2020/03",72,"03","2020","Idaho","Idaho",1084187,9,526
"8140","Idaho","Idaho",0,0,"2020/04",58,"04","2020","Idaho","Idaho",1084187,63,2016
"8141","Idaho","Idaho",0,0,"2020/05",53,"05","2020","Idaho","Idaho",1084187,82,2855
"8142","Idaho","Idaho",0,0,"2020/06",66,"06","2020","Idaho","Idaho",1084187,92,6124
"8143","Idaho","Idaho",0,0,"2020/07",59,"07","2020","Idaho","Idaho",1084187,193,20854
"8144","Idaho","Idaho",0,0,"2020/08",60,"08","2020","Idaho","Idaho",1084187,364,32256
"8145","Idaho","Idaho",0,0,"2020/09",69,"09","2020","Idaho","Idaho",1084187,469,42549
"8146","Idaho","Idaho",0,0,"2020/10",58,"10","2020","Idaho","Idaho",1084187,630,64797
"8147","Idaho","Idaho",0,0,"2020/11",63,"11","2020","Idaho","Idaho",1084187,937,102158
"8148","Idaho","Idaho",0,0,"2020/12",52,"12","2020","Idaho","Idaho",1084187,1438,141388
"8149","Idaho","Idaho",0,0,"2021/01",57,"01","2021","Idaho","Idaho",1116441,1727,162762
"8150","Idaho","Idaho",0,0,"2021/02",63,"02","2021","Idaho","Idaho",1116441,1862,171209
"8151","Idaho","Idaho",254075,132277,"2021/03",65,"03","2021","Idaho","Idaho",1116441,1965,180643
"8152","Idaho","Idaho",384043,279864,"2021/04",66,"04","2021","Idaho","Idaho",1116441,2048,187726
"8153","Idaho","Idaho",442247,371923,"2021/05",57,"05","2021","Idaho","Idaho",1116441,2092,192084
"8154","Idaho","Idaho",471315,421818,"2021/06",53,"06","2021","Idaho","Idaho",1116441,2154,195074
"8155","Idaho","Idaho",496139,442407,"2021/07",78,"07","2021","Idaho","Idaho",1116441,2199,200564
"8156","Idaho","Idaho",543714,469964,"2021/08",66,"08","2021","Idaho","Idaho",1116441,2364,221463
"8157","Idaho","Idaho",588119,507895,"2021/09",61,"09","2021","Idaho","Idaho",1116441,2908,257372
"8158","Idaho","Idaho",616672,542600,"2021/10",75,"10","2021","Idaho","Idaho",1116441,3539,291371
"8159","Idaho","Idaho",638102,562317,"2021/11",56,"11","2021","Idaho","Idaho",1116441,3930,306873
"8160","Idaho","Idaho",658946,577766,"2021/12",67,"12","2021","Idaho","Idaho",1116441,4163,319442
"8161","Montana","Montana",0,0,"2018/01",42,"01","2018","Montana","Montana",633542,0,0
"8162","Montana","Montana",0,0,"2018/02",42,"02","2018","Montana","Montana",633542,0,0
"8163","Montana","Montana",0,0,"2018/03",46,"03","2018","Montana","Montana",633542,0,0
"8164","Montana","Montana",0,0,"2018/04",44,"04","2018","Montana","Montana",633542,0,0
"8165","Montana","Montana",0,0,"2018/05",61,"05","2018","Montana","Montana",633542,0,0
"8166","Montana","Montana",0,0,"2018/06",47,"06","2018","Montana","Montana",633542,0,0
"8167","Montana","Montana",0,0,"2018/07",47,"07","2018","Montana","Montana",633542,0,0
"8168","Montana","Montana",0,0,"2018/08",42,"08","2018","Montana","Montana",633542,0,0
"8169","Montana","Montana",0,0,"2018/09",49,"09","2018","Montana","Montana",633542,0,0
"8170","Montana","Montana",0,0,"2018/10",45,"10","2018","Montana","Montana",633542,0,0
"8171","Montana","Montana",0,0,"2018/11",51,"11","2018","Montana","Montana",633542,0,0
"8172","Montana","Montana",0,0,"2018/12",43,"12","2018","Montana","Montana",633542,0,0
"8173","Montana","Montana",0,0,"2019/01",51,"01","2019","Montana","Montana",633753,0,0
"8174","Montana","Montana",0,0,"2019/02",40,"02","2019","Montana","Montana",633753,0,0
"8175","Montana","Montana",0,0,"2019/03",37,"03","2019","Montana","Montana",633753,0,0
"8176","Montana","Montana",0,0,"2019/04",44,"04","2019","Montana","Montana",633753,0,0
"8177","Montana","Montana",0,0,"2019/05",37,"05","2019","Montana","Montana",633753,0,0
"8178","Montana","Montana",0,0,"2019/06",35,"06","2019","Montana","Montana",633753,0,0
"8179","Montana","Montana",0,0,"2019/07",31,"07","2019","Montana","Montana",633753,0,0
"8180","Montana","Montana",0,0,"2019/08",48,"08","2019","Montana","Montana",633753,0,0
"8181","Montana","Montana",0,0,"2019/09",51,"09","2019","Montana","Montana",633753,0,0
"8182","Montana","Montana",0,0,"2019/10",37,"10","2019","Montana","Montana",633753,0,0
"8183","Montana","Montana",0,0,"2019/11",47,"11","2019","Montana","Montana",633753,0,0
"8184","Montana","Montana",0,0,"2019/12",48,"12","2019","Montana","Montana",633753,0,0
"8185","Montana","Montana",0,0,"2020/01",53,"01","2020","Montana","Montana",642932,0,0
"8186","Montana","Montana",0,0,"2020/02",46,"02","2020","Montana","Montana",642932,0,0
"8187","Montana","Montana",0,0,"2020/03",42,"03","2020","Montana","Montana",642932,5,198
"8188","Montana","Montana",0,0,"2020/04",44,"04","2020","Montana","Montana",642932,16,452
"8189","Montana","Montana",0,0,"2020/05",40,"05","2020","Montana","Montana",642932,17,515
"8190","Montana","Montana",0,0,"2020/06",53,"06","2020","Montana","Montana",642932,22,967
"8191","Montana","Montana",0,0,"2020/07",44,"07","2020","Montana","Montana",642932,60,3977
"8192","Montana","Montana",0,0,"2020/08",56,"08","2020","Montana","Montana",642932,104,7440
"8193","Montana","Montana",0,0,"2020/09",40,"09","2020","Montana","Montana",642932,180,13179
"8194","Montana","Montana",0,0,"2020/10",51,"10","2020","Montana","Montana",642932,377,32801
"8195","Montana","Montana",0,0,"2020/11",50,"11","2020","Montana","Montana",642932,684,62256
"8196","Montana","Montana",0,0,"2020/12",69,"12","2020","Montana","Montana",642932,962,81701
"8197","Montana","Montana",0,0,"2021/01",58,"01","2021","Montana","Montana",652778,1234,93961
"8198","Montana","Montana",0,0,"2021/02",37,"02","2021","Montana","Montana",652778,1358,99999
"8199","Montana","Montana",179673,95949,"2021/03",47,"03","2021","Montana","Montana",652778,1437,104677
"8200","Montana","Montana",269001,196615,"2021/04",50,"04","2021","Montana","Montana",652778,1572,108931
"8201","Montana","Montana",302313,252105,"2021/05",38,"05","2021","Montana","Montana",652778,1613,111928
"8202","Montana","Montana",320353,284916,"2021/06",51,"06","2021","Montana","Montana",652778,1665,113862
"8203","Montana","Montana",332550,294892,"2021/07",57,"07","2021","Montana","Montana",652778,1704,116480
"8204","Montana","Montana",352573,306511,"2021/08",58,"08","2021","Montana","Montana",652778,1800,127248
"8205","Montana","Montana",373088,325268,"2021/09",51,"09","2021","Montana","Montana",652778,2009,151184
"8206","Montana","Montana",388690,340852,"2021/10",53,"10","2021","Montana","Montana",652778,2346,176040
"8207","Montana","Montana",402744,351686,"2021/11",52,"11","2021","Montana","Montana",652778,2672,191222
"8208","Montana","Montana",416017,360782,"2021/12",50,"12","2021","Montana","Montana",652778,2907,197784
"8209","Nevada","Nevada",0,0,"2018/01",21,"01","2018","Nevada","Nevada",194696,0,0
"8210","Nevada","Nevada",0,0,"2018/02",12,"02","2018","Nevada","Nevada",194696,0,0
"8211","Nevada","Nevada",0,0,"2018/03",13,"03","2018","Nevada","Nevada",194696,0,0
"8212","Nevada","Nevada",0,0,"2018/04",18,"04","2018","Nevada","Nevada",194696,0,0
"8213","Nevada","Nevada",0,0,"2018/05",15,"05","2018","Nevada","Nevada",194696,0,0
"8214","Nevada","Nevada",0,0,"2018/06",14,"06","2018","Nevada","Nevada",194696,0,0
"8215","Nevada","Nevada",0,0,"2018/07",22,"07","2018","Nevada","Nevada",194696,0,0
"8216","Nevada","Nevada",0,0,"2018/08",17,"08","2018","Nevada","Nevada",194696,0,0
"8217","Nevada","Nevada",0,0,"2018/09",12,"09","2018","Nevada","Nevada",194696,0,0
"8218","Nevada","Nevada",0,0,"2018/10",13,"10","2018","Nevada","Nevada",194696,0,0
"8219","Nevada","Nevada",0,0,"2018/11",22,"11","2018","Nevada","Nevada",194696,0,0
"8220","Nevada","Nevada",0,0,"2018/12",18,"12","2018","Nevada","Nevada",194696,0,0
"8221","Nevada","Nevada",0,0,"2019/01",22,"01","2019","Nevada","Nevada",196675,0,0
"8222","Nevada","Nevada",0,0,"2019/02",21,"02","2019","Nevada","Nevada",196675,0,0
"8223","Nevada","Nevada",0,0,"2019/03",18,"03","2019","Nevada","Nevada",196675,0,0
"8224","Nevada","Nevada",0,0,"2019/04",18,"04","2019","Nevada","Nevada",196675,0,0
"8225","Nevada","Nevada",0,0,"2019/05",12,"05","2019","Nevada","Nevada",196675,0,0
"8226","Nevada","Nevada",0,0,"2019/06",18,"06","2019","Nevada","Nevada",196675,0,0
"8227","Nevada","Nevada",0,0,"2019/07",10,"07","2019","Nevada","Nevada",196675,0,0
"8228","Nevada","Nevada",0,0,"2019/08",19,"08","2019","Nevada","Nevada",196675,0,0
"8229","Nevada","Nevada",0,0,"2019/09",21,"09","2019","Nevada","Nevada",196675,0,0
"8230","Nevada","Nevada",0,0,"2019/10",17,"10","2019","Nevada","Nevada",196675,0,0
"8231","Nevada","Nevada",0,0,"2019/11",19,"11","2019","Nevada","Nevada",196675,0,0
"8232","Nevada","Nevada",0,0,"2019/12",22,"12","2019","Nevada","Nevada",196675,0,0
"8233","Nevada","Nevada",0,0,"2020/01",20,"01","2020","Nevada","Nevada",202076,0,0
"8234","Nevada","Nevada",0,0,"2020/02",19,"02","2020","Nevada","Nevada",202076,0,0
"8235","Nevada","Nevada",0,0,"2020/03",20,"03","2020","Nevada","Nevada",202076,0,123
"8236","Nevada","Nevada",0,0,"2020/04",22,"04","2020","Nevada","Nevada",202076,11,201
"8237","Nevada","Nevada",0,0,"2020/05",23,"05","2020","Nevada","Nevada",202076,13,394
"8238","Nevada","Nevada",0,0,"2020/06",32,"06","2020","Nevada","Nevada",202076,16,721
"8239","Nevada","Nevada",0,0,"2020/07",26,"07","2020","Nevada","Nevada",202076,30,1711
"8240","Nevada","Nevada",0,0,"2020/08",19,"08","2020","Nevada","Nevada",202076,40,2639
"8241","Nevada","Nevada",0,0,"2020/09",19,"09","2020","Nevada","Nevada",202076,50,3291
"8242","Nevada","Nevada",0,0,"2020/10",26,"10","2020","Nevada","Nevada",202076,66,4845
"8243","Nevada","Nevada",0,0,"2020/11",21,"11","2020","Nevada","Nevada",202076,104,11199
"8244","Nevada","Nevada",0,0,"2020/12",23,"12","2020","Nevada","Nevada",202076,268,19377
"8245","Nevada","Nevada",0,0,"2021/01",22,"01","2021","Nevada","Nevada",204390,395,22950
"8246","Nevada","Nevada",265326,0,"2021/02",14,"02","2021","Nevada","Nevada",204390,454,24206
"8247","Nevada","Nevada",61066,28781,"2021/03",24,"03","2021","Nevada","Nevada",204390,481,25144
"8248","Nevada","Nevada",110960,65538,"2021/04",18,"04","2021","Nevada","Nevada",204390,495,26157
