Notes	Census Region	Census Region Code	State	State Code	Month	Month Code	Deaths	Population	Crude Rate
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Feb., 2021 "	2021/02	229	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Mar., 2021 "	2021/03	193	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Apr., 2021 "	2021/04	222	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"May, 2021 "	2021/05	226	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Jun., 2021 "	2021/06	201	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Jul., 2021 "	2021/07	193	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Aug., 2021 "	2021/08	203	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Sep., 2021 "	2021/09	207	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Oct., 2021 "	2021/10	235	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Nov., 2021 "	2021/11	240	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Rhode Island	44	"Dec., 2021 "	2021/12	255	Not Applicable	Not Applicable
Total	Census Region 1: Northeast	CENS-R1	Rhode Island	44			9501	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jan., 2018"	2018/01	138	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Feb., 2018"	2018/02	96	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Mar., 2018"	2018/03	106	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Apr., 2018"	2018/04	108	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"May, 2018"	2018/05	123	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jun., 2018"	2018/06	116	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jul., 2018"	2018/07	104	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Aug., 2018"	2018/08	106	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Sep., 2018"	2018/09	139	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Oct., 2018"	2018/10	123	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Nov., 2018"	2018/11	92	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Dec., 2018"	2018/12	105	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jan., 2019"	2019/01	124	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Feb., 2019"	2019/02	118	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Mar., 2019"	2019/03	119	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Apr., 2019"	2019/04	106	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"May, 2019"	2019/05	105	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jun., 2019"	2019/06	118	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jul., 2019"	2019/07	103	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Aug., 2019"	2019/08	115	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Sep., 2019"	2019/09	102	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Oct., 2019"	2019/10	120	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Nov., 2019"	2019/11	126	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Dec., 2019"	2019/12	116	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jan., 2020"	2020/01	119	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Feb., 2020"	2020/02	109	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Mar., 2020"	2020/03	120	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Apr., 2020"	2020/04	130	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"May, 2020"	2020/05	136	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jun., 2020"	2020/06	104	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jul., 2020"	2020/07	129	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Aug., 2020"	2020/08	138	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Sep., 2020"	2020/09	120	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Oct., 2020"	2020/10	129	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Nov., 2020"	2020/11	117	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Dec., 2020"	2020/12	135	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jan., 2021 "	2021/01	118	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Feb., 2021 "	2021/02	119	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Mar., 2021 "	2021/03	137	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Apr., 2021 "	2021/04	125	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"May, 2021 "	2021/05	135	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jun., 2021 "	2021/06	116	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Jul., 2021 "	2021/07	132	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Aug., 2021 "	2021/08	139	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Sep., 2021 "	2021/09	155	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Oct., 2021 "	2021/10	155	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Nov., 2021 "	2021/11	160	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Vermont	50	"Dec., 2021 "	2021/12	152	Not Applicable	Not Applicable
Total	Census Region 1: Northeast	CENS-R1	Vermont	50			5857	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jan., 2018"	2018/01	1733	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Feb., 2018"	2018/02	1415	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Mar., 2018"	2018/03	1561	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Apr., 2018"	2018/04	1467	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"May, 2018"	2018/05	1490	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jun., 2018"	2018/06	1497	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jul., 2018"	2018/07	1497	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Aug., 2018"	2018/08	1590	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Sep., 2018"	2018/09	1446	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Oct., 2018"	2018/10	1534	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Nov., 2018"	2018/11	1488	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Dec., 2018"	2018/12	1531	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jan., 2019"	2019/01	1614	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Feb., 2019"	2019/02	1518	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Mar., 2019"	2019/03	1558	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Apr., 2019"	2019/04	1354	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"May, 2019"	2019/05	1433	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jun., 2019"	2019/06	1453	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jul., 2019"	2019/07	1516	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Aug., 2019"	2019/08	1426	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Sep., 2019"	2019/09	1394	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Oct., 2019"	2019/10	1456	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Nov., 2019"	2019/11	1483	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Dec., 2019"	2019/12	1595	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jan., 2020"	2020/01	1620	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Feb., 2020"	2020/02	1415	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Mar., 2020"	2020/03	1894	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Apr., 2020"	2020/04	3917	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"May, 2020"	2020/05	2416	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jun., 2020"	2020/06	1713	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jul., 2020"	2020/07	1615	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Aug., 2020"	2020/08	1575	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Sep., 2020"	2020/09	1511	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Oct., 2020"	2020/10	1540	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Nov., 2020"	2020/11	1823	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Dec., 2020"	2020/12	2166	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jan., 2021 "	2021/01	2098	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Feb., 2021 "	2021/02	1887	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Mar., 2021 "	2021/03	1886	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Apr., 2021 "	2021/04	1891	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"May, 2021 "	2021/05	1650	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jun., 2021 "	2021/06	1647	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Jul., 2021 "	2021/07	1636	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Aug., 2021 "	2021/08	1711	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Sep., 2021 "	2021/09	1704	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Oct., 2021 "	2021/10	1840	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Nov., 2021 "	2021/11	1624	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New Jersey	34	"Dec., 2021 "	2021/12	1969	Not Applicable	Not Applicable
Total	Census Region 1: Northeast	CENS-R1	New Jersey	34			80797	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jan., 2018"	2018/01	3511	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Feb., 2018"	2018/02	2910	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Mar., 2018"	2018/03	3037	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Apr., 2018"	2018/04	2973	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"May, 2018"	2018/05	3002	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jun., 2018"	2018/06	2997	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jul., 2018"	2018/07	3060	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Aug., 2018"	2018/08	3012	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Sep., 2018"	2018/09	2853	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Oct., 2018"	2018/10	3124	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Nov., 2018"	2018/11	2943	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Dec., 2018"	2018/12	3088	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jan., 2019"	2019/01	3219	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Feb., 2019"	2019/02	2934	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Mar., 2019"	2019/03	3149	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Apr., 2019"	2019/04	3002	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"May, 2019"	2019/05	2986	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jun., 2019"	2019/06	2955	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jul., 2019"	2019/07	3071	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Aug., 2019"	2019/08	3007	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Sep., 2019"	2019/09	2807	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Oct., 2019"	2019/10	3060	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Nov., 2019"	2019/11	2990	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Dec., 2019"	2019/12	3218	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jan., 2020"	2020/01	3273	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Feb., 2020"	2020/02	3046	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Mar., 2020"	2020/03	4563	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Apr., 2020"	2020/04	9412	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"May, 2020"	2020/05	4631	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jun., 2020"	2020/06	3415	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jul., 2020"	2020/07	3546	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Aug., 2020"	2020/08	3332	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Sep., 2020"	2020/09	3287	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Oct., 2020"	2020/10	3360	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Nov., 2020"	2020/11	3344	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Dec., 2020"	2020/12	3895	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jan., 2021 "	2021/01	4413	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Feb., 2021 "	2021/02	3796	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Mar., 2021 "	2021/03	3943	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Apr., 2021 "	2021/04	3781	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"May, 2021 "	2021/05	3701	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jun., 2021 "	2021/06	3283	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Jul., 2021 "	2021/07	3389	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Aug., 2021 "	2021/08	3718	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Sep., 2021 "	2021/09	3720	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Oct., 2021 "	2021/10	3825	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Nov., 2021 "	2021/11	3726	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	New York	36	"Dec., 2021 "	2021/12	4284	Not Applicable	Not Applicable
Total	Census Region 1: Northeast	CENS-R1	New York	36			167591	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jan., 2018"	2018/01	2894	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Feb., 2018"	2018/02	2448	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Mar., 2018"	2018/03	2736	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Apr., 2018"	2018/04	2561	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"May, 2018"	2018/05	2671	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jun., 2018"	2018/06	2646	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jul., 2018"	2018/07	2629	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Aug., 2018"	2018/08	2616	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Sep., 2018"	2018/09	2569	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Oct., 2018"	2018/10	2748	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Nov., 2018"	2018/11	2584	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Dec., 2018"	2018/12	2572	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jan., 2019"	2019/01	2762	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Feb., 2019"	2019/02	2430	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Mar., 2019"	2019/03	2795	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Apr., 2019"	2019/04	2607	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"May, 2019"	2019/05	2532	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jun., 2019"	2019/06	2494	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jul., 2019"	2019/07	2543	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Aug., 2019"	2019/08	2607	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Sep., 2019"	2019/09	2508	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Oct., 2019"	2019/10	2535	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Nov., 2019"	2019/11	2645	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Dec., 2019"	2019/12	2838	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jan., 2020"	2020/01	2834	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Feb., 2020"	2020/02	2612	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Mar., 2020"	2020/03	2772	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Apr., 2020"	2020/04	3190	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"May, 2020"	2020/05	3025	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jun., 2020"	2020/06	2864	Not Applicable	Not Applicable
	Census Region 1: Northeast	CENS-R1	Pennsylvania	42	"Jul., 2020"	2020/07	2955	Not Applicable	Not Applicable
